34
-0.0157325,0.3624503,0.0639232
-0.008025599999999999,0.2146378,0.0681147
-0.0472092,0.1383254,0.1890795
0.0524765,0.1458414,-0.048236600000000004
0.14815830000000002,0.030643700000000003,-0.026542100000000002
0.2864734,0.05530929999999999,-0.0271031
0.378921,-0.0491698,-0.0130628
0.3321347,-0.1808372,-0.0001447
0.1945036,-0.2064989,-0.0002879
0.1000233,-0.1020576,-0.0119431
-0.0462036,-0.1274573,-0.0100204
-0.10026070000000001,-0.24556840000000002,0.0452879
-0.238774,-0.2661262,0.0511012
-0.3261323,-0.1672083,0.0035338
-0.273903,-0.0484494,-0.0500166
-0.13525020000000001,-0.028369600000000002,-0.05878679999999999
-0.0878545,0.1035596,-0.12383169999999999
-0.17247079999999998,0.20691169999999998,-0.10790079999999999
-0.0577674,0.3886828,-0.0350226
-0.0766312,0.404667,0.1450869
0.0866534,0.40466939999999996,0.0688709
-0.0768009,0.2038141,0.2721397
-0.1313018,0.0715014,0.1628746
0.0347034,0.0708238,0.219604
0.09878329999999999,0.22072440000000002,-0.1140887
0.3215536,0.1581286,-0.0393089
0.48605600000000004,-0.0281398,-0.0135265
0.4026384,-0.2637479,0.008650099999999999
0.1598822,-0.30973259999999997,0.0057599999999999995
-0.0337263,-0.32094290000000003,0.0876557
-0.27798280000000003,-0.3582245,0.0947746
-0.4342448,-0.18155680000000002,0.009708600000000001
-0.33865280000000003,0.031706200000000004,-0.0856768
-0.0634673,0.0781832,-0.2306818
34
0.5984374507868001,-0.0249555660542,-0.43952556595260006
0.0335883065978,0.067474293904,0.09962381041120001
0.32352931657940004,-0.23878954158820004,-0.14015800020500002
0.13911611772560004,-0.0815149006502,-0.09322367518060001
0.030710726416600005,0.40167050253440006,-0.2952992627328
0.0119568417874,0.23993065097040003,0.1050316766138
0.08905614526300001,0.30050867512980006,0.0209368764908
0.20936876490800005,0.31846874453660007,0.0423202740442
0.25034947576440003,0.1970150155094,0.08503745569960001
0.18942415744520003,-0.2745112265962001,0.32303318206540005
0.057650830526800007,0.3973541322626001,-0.039194626606
0.27897643722220006,-0.1486915138458,0.14903880800560002
0.23869031468540006,-0.24677730726360003,0.0024310591186000002
0.17821151742880004,-0.35280125290540004,0.0395419207658
0.10379134032880001,-0.2092199245538,-0.0711456893076
0.1383719159546,-0.5069006329538001,0.0008434286738000001
0.0640509657574,0.05636088079040001,0.29926833884480003
0.5599870259518,0.0628602429238,-0.19006913231340003
0.26404278835080003,-0.037061248195800006,0.0435606103292
0.32283472825980003,0.0007938152224000001,-0.03730931545280001
0.32754800614280005,0.09997110457100002,-0.020391128525400003
0.14635968163000002,0.08692276685280001,-0.1457147067618
0.0142886740032,-0.11048915626780001,0.012204909044400001
0.11004263520520002,0.011758387981800001,0.032992945181
0.14913803490840002,0.05948652822860001,-0.03562245810520001
0.09798656651500001,0.28617038767520003,-0.029718457388600007
0.0676231342582,0.4409147425918001,0.022077985873
0.27828184890260005,0.36148360690040005,0.0772977572812
0.2745112265962001,0.1310787385988,0.0679208149666
0.32566269498960004,-0.0625625622154,0.0035721685008
0.3177245427656001,-0.25426893842500004,0.08111799303900001
0.15489319527080003,-0.4290571277072,0.0256501543738
0.037408542355600004,-0.31469812223020005,0.033985214209000005
0.0755116730308,-0.22797380918300003,-0.030115364999800002
